ind_tr,ind_pt,ind_ru,ind_fr,ind_it,ind_es
8845,11419,19926,10626,7909,20744
16889,4897,16482,8059,21492,5953
20627,8210,8031,11449,3280,17231
13594,5987,19174,16283,2464,16251
20009,14486,21275,20849,3771,4137
11889,2603,20705,10494,3405,20893
19557,3496,13567,13184,1742,8453
1472,228,21705,951,21078,2610
17589,5227,2327,6126,9176,17569
1787,15025,13916,5086,14314,2380
4488,13636,18857,11686,14911,381
16029,12949,8615,7670,17954,14514
6053,7234,8242,7989,2049,2032
10109,4013,22377,5399,5420,6032
4486,7071,4640,21219,1609,11698
660,15840,8618,2207,10129,9097
6454,14731,13586,12888,15116,2374
5181,18545,2713,4694,18447,16734
1020,18417,13652,17199,10226,8159
15356,4016,19135,15031,1226,17493
13779,17210,10572,18822,18102,7210
6353,10656,1693,1657,9260,12219
6234,20110,4324,9890,16417,6159
34,1286,14094,17032,19588,12250
15887,6717,16704,16591,9550,13225
2338,20081,16644,17665,861,15382
853,19100,16535,5943,18021,16405
6527,5426,2900,17593,22260,4029
4408,14541,768,1899,2873,19263
20367,11555,1473,15928,3689,10305
16434,5252,20694,9527,7432,21216
3500,7066,6025,18826,4159,12626
19739,1090,21286,7053,19223,237
6315,14458,5060,17248,5221,921
19538,17341,6404,2230,11175,13974
3413,12172,652,20601,17765,12328
10692,20764,18486,7938,2926,4996
21460,20831,16099,8648,2723,4718
15385,18973,4194,10659,17468,12827
15938,17830,19852,12906,1104,15318
12860,11002,7823,3507,20762,10549
7632,13828,7917,3132,5015,12867
345,13961,17553,19789,21259,6422
15823,17088,17921,1338,3081,1672
3581,18289,9189,20635,22138,12522
16337,4069,20314,13737,20780,7333
17014,4355,12373,17594,18320,13758
7078,161,21587,2891,20905,11944
18653,3342,14842,13806,10291,1620
3273,11646,8737,11535,17463,21457
1546,58,1715,9036,4801,22204
1346,3631,4986,1263,16565,126
21588,10587,5805,13919,19678,3317
6906,22357,5720,1907,10891,7570
21845,11396,13490,9032,600,14001
3261,16240,19291,10959,6358,9384
19065,13248,19644,11920,9776,10579
2239,16612,1469,22158,13865,5639
11785,4480,20059,8846,15423,13897
17323,8180,2917,3322,22176,6193
11791,5715,19067,1688,7546,1902
9252,4800,6281,18414,640,1182
14786,7552,9700,11634,7518,6843
20828,10280,9247,17042,6152,15886
6349,21492,16231,21906,7892,13752
15155,2986,17161,5071,12040,18623
4923,4276,7603,5761,21816,16550
20269,416,14884,6968,21381,18446
21621,304,14765,13422,18782,10943
9671,5618,21009,9807,17259,18893
13215,5725,14387,1081,9178,13318
8815,9365,22028,2342,10467,22026
11071,11273,18198,2617,2557,19944
3666,10785,18160,1349,3132,17512
21349,11669,22232,9492,20307,20084
201,11114,3482,21993,9735,21653
15053,3267,20355,13817,8940,21337
16639,7886,14999,6369,18666,20810
22318,4231,14949,13592,1679,12432
3719,12921,11968,9997,10855,15847
19505,10549,8274,6167,9077,5426
7749,78,22209,8107,7781,5248
19165,21706,18811,16001,2308,8826
9139,19533,10573,15592,160,18326
9011,12785,1569,12665,4948,10459
18322,9550,4965,19295,15024,10729
11172,12247,12548,7987,19569,9728
11738,22352,18704,8666,9738,16365
13735,9865,14215,14704,17306,18221
15303,5919,9489,13814,5274,15830
8659,2274,15226,12925,5883,6468
1397,3185,15320,10218,1491,16401
18346,22147,3229,7636,11835,7227
12159,22154,9872,1043,16444,3489
3749,18327,15234,22024,22071,6015
1215,11377,21578,21854,14601,13287
20916,18997,5697,8950,4830,20871
289,6307,13747,9122,239,19765
3042,5002,2544,21946,18589,19242
9283,9668,540,4071,3612,359
2831,8845,21690,13942,14437,1283
7104,18337,5564,20856,11140,2493
7218,9464,21714,8634,17022,21289
2739,7591,6916,595,16225,15090
9746,15101,5623,12368,13687,12739
493,13846,13768,22350,14284,17560
8949,4503,15190,1087,6398,13969
6110,12377,19058,18691,21772,22215
4091,4228,17982,20757,19354,10668
14468,13385,10395,10673,6875,19225
5928,5774,5893,18062,3976,16384
12147,2767,4515,4420,20105,21191
11649,12609,16699,21087,11318,4710
8600,11840,2004,1813,7372,6651
14416,19042,7597,17164,3855,5771
10555,3400,17224,13307,18270,21146
2133,8195,13542,5795,21564,5135
4410,12528,12060,374,13359,14599
5023,15255,7791,4633,2031,9468
5625,12550,3108,13107,3876,16908
2469,19041,8008,18185,19359,12991
22293,15218,10247,8799,17079,13705
21260,12947,12365,118,8884,2871
20470,7584,13230,28,8183,3429
12509,3194,10738,10367,20159,4134
5734,4545,22014,19864,16953,13376
17285,20368,3765,11335,17730,17114
6691,16926,1152,3531,7102,929
21995,9356,9169,3430,7874,459
11692,15312,5362,2977,9036,14271
18196,601,20886,898,17754,8359
21450,4138,18982,15034,21910,3661
8801,10560,18790,6888,490,1310
4062,269,6163,17510,5147,14646
12758,20011,15348,3578,16695,14093
20937,8997,1324,6474,6266,12074
9422,3715,4663,4898,12805,5219
11349,6083,8862,4555,11842,13413
1330,11414,15683,181,1427,16678
11745,8107,7741,13678,20463,19228
21219,5535,6432,8598,17518,1534
6143,5260,19658,6370,11510,4201
5485,13112,5301,13929,15691,3761
17561,6261,11935,1950,7559,11188
3470,5311,7476,2826,10175,19866
8198,6778,19413,1597,18513,14752
13563,21358,6604,20441,4303,14227
7674,7758,19657,7990,5129,14517
9110,7927,3387,2596,11871,9055
21943,917,16792,5488,1564,10295
19350,10169,14939,20225,13284,3500
15426,22118,8903,2884,8738,3459
15335,22215,1226,4099,19003,3482
2600,22131,12800,17946,12311,18726
11779,5703,16288,17276,19305,18615
20032,21069,20591,10859,3963,8342
11788,19235,19249,16439,16397,15154
8905,9052,8063,731,2265,12178
6910,19172,19143,412,16482,7033
8624,17350,6743,2928,452,13130
3887,21863,21676,15510,14457,6198
2713,8288,13782,3787,12106,410
20086,20264,17042,17330,13276,935
1536,3273,20835,20349,14983,18885
1547,2210,17816,10611,11388,16273
15985,18743,2782,17249,1808,22285
14385,15858,10075,12484,4851,10091
774,13263,11852,9887,12172,13371
22279,8600,20942,21977,15329,14876
21688,15360,2705,10128,17482,15061
19026,3928,21532,4118,8069,17961
20904,9664,11814,18861,10305,6298
15955,1292,22086,8042,17206,2704
13680,5829,9981,9397,1199,1189
15126,9123,8058,2484,237,12349
238,9953,18020,11314,21370,9824
4516,8231,18049,21398,20935,5309
19947,9098,9165,21336,9510,8338
12351,9437,258,16120,4138,7148
12419,19815,20441,8755,5227,17368
20197,6432,9264,21173,10462,10357
20879,21768,485,19500,17707,7913
18337,6902,21026,8425,3256,9281
17872,1433,10888,21594,20741,16323
1015,14318,1199,4855,7829,22164
1852,18645,15516,20945,3749,9991
10456,22126,15662,3650,19443,4483
231,8894,15435,6650,21313,19693
17011,877,16519,21119,19150,11357
4317,18389,16463,13396,331,21102
2622,6648,7491,8219,14345,8071
6684,8620,6375,11670,5251,16147
11548,19868,20248,19906,14438,6216
6555,1732,937,6097,16475,15111
19644,15202,13373,8163,3208,5809
2543,7281,5762,16690,8232,6570
21700,7366,22314,13625,8265,8330
7444,2753,18154,9505,12219,15833
19919,1082,11409,8159,15980,14557
6129,10582,10669,21201,7048,16426
10568,18457,21466,1461,6609,19549
16595,19392,20187,967,19526,12603
10379,18703,11440,15762,21328,19498
4231,6453,11181,16739,6257,10521
13821,14644,22057,10870,13863,6803
6156,14324,6600,20318,14758,2318
11735,18492,15837,12546,5063,19858
15086,6507,4346,9024,21727,8164
10645,2697,13961,22226,9058,15147
8324,7671,17912,12307,19385,17736
112,9800,1593,6785,5130,11574
10481,6655,18374,12438,1015,14598
12099,4949,11721,21274,21242,6217
5513,21327,9983,18320,7837,309
7665,4791,7271,10497,3726,13577
4373,17064,11212,15745,21525,8225
7263,3291,20256,4409,10687,16597
9172,8886,17581,4985,4265,4331
2846,8273,10196,12947,7825,16368
11233,9210,10670,14783,3526,10126
14819,5011,966,15694,21105,2896
6311,7386,21830,4246,3485,17216
153,20062,19862,4643,4629,6054
20826,14146,1092,19921,11380,14166
1069,438,21149,3447,20851,21654
15436,16508,10280,27,18080,15133
16069,22216,7327,16330,2674,7392
1428,2330,14581,21837,9198,10502
13696,4842,4977,10257,2292,5009
2691,10325,6533,21792,5714,17611
15589,13377,5236,3327,2772,56
2261,8584,19845,12314,14560,4025
11413,8603,2712,20146,15731,3556
10472,3439,11281,14833,943,10919
4192,18986,13755,11017,7334,946
16508,7510,16656,14893,17693,2466
22181,14452,2461,20498,11095,9256
7627,4280,2987,2133,14662,22368
4520,6547,11284,10875,1838,15950
18957,3313,1236,16312,18278,8990
21188,18799,1332,13275,21044,18375
15070,3430,17223,5930,10078,8489
14604,7738,18904,20181,14658,19392
12943,20700,9667,18065,11255,7200
12665,6243,16024,10243,14759,9922
11718,10873,21046,15309,10097,8369
4384,14035,19853,21886,1695,6962
14380,20808,1620,10442,15321,21100
7345,22065,4152,12986,17453,6531
14426,11172,4996,17557,12504,14793
22145,8774,18099,10681,11287,17777
3537,1247,12355,9764,12383,19519
4093,17925,18078,9934,13263,19772
2102,19160,16486,19455,19717,13878
13194,12975,19472,19559,16619,17782
19843,12762,1926,6863,6712,20494
12202,20557,3494,18048,19535,2936
7675,6898,20540,14405,3464,8553
8793,18696,20524,8763,3752,12039
6193,4028,4049,18435,17791,7746
21787,8553,12840,7915,4281,15503
18519,18442,4858,22165,12375,5870
19867,13621,17419,4957,803,18024
15734,16072,22084,6200,3309,3084
17411,11243,1429,9109,12085,13547
19061,1171,10191,7833,11716,9089
8161,16546,519,2249,7324,20970
2068,11825,6974,14539,854,4977
14391,7297,10116,17531,19667,6679
6928,8125,9988,12021,2512,2822
17403,9751,16076,19872,13628,19095
547,17062,15777,3346,8438,7362
10819,20627,10495,3621,1069,3037
15928,13797,1577,12991,12648,20698
3997,1494,8964,7736,3657,21622
14620,4993,2023,10469,13011,11986
15061,1298,22370,7635,18010,176
16365,6606,5848,11789,2870,13786
6574,1256,19183,9940,16484,9502
7804,3531,3194,15243,9162,12691
19260,19909,12498,17643,3415,9271
5178,15803,1027,4786,15008,494
2853,3843,15005,488,10831,2129
15087,21177,4768,17808,6189,11439
6040,13600,15561,13759,13383,276
16357,959,11151,18615,16199,20536
20931,3657,13469,15805,12927,22369
17544,2015,15499,16322,13330,4371
13372,4604,6744,17905,17762,12162
5920,21537,6119,7605,5162,6297
4185,7482,19006,12985,6778,18727
19490,2235,9863,5123,18805,20964
897,9101,17315,6959,18833,3501
12793,14303,10589,17292,4106,9140
9939,14223,5465,18728,20299,21552
14077,11542,618,14625,4524,11716
833,11769,9985,22110,10012,10418
11564,15516,15133,18095,7647,12135
2871,4401,9885,17233,2599,8736
18042,11639,19797,15942,17570,11310
8028,21354,14926,6213,18023,2315
16324,18616,6165,22042,11337,1655
17373,3663,2379,15813,3518,12218
9535,10261,2169,2420,2318,12456
5207,1218,9505,20593,18157,19090
5175,16920,15255,2169,20883,21679
5622,2678,13676,7331,22179,13724
21412,10082,15802,1943,12357,10027
9862,9030,17025,9318,10032,14158
8820,4710,5941,4659,11400,1333
14628,14228,1777,20755,4034,22032
3045,17209,2720,17158,8165,2103
4922,11933,3728,5794,11439,12375
7094,470,3287,4061,1482,16380
15877,9966,4719,5315,18753,2885
21831,18137,12553,247,10827,1529
4037,14351,7444,20127,13997,2602
6344,6172,15650,13564,4430,14873
4058,18985,1307,12082,2260,5232
20185,7598,5453,6359,2783,16960
8558,3227,1050,3992,107,21124
15336,18430,16462,20299,16415,18674
12569,9688,4507,6782,8574,14715
21470,17796,12719,18402,14620,14684
1204,14944,18115,285,2382,4330
17354,8529,16464,6912,17201,15892
5302,3930,5007,6432,8920,14858
20451,11119,15195,7559,20099,10838
16009,11012,4053,3045,2867,2647
12634,16532,14736,4279,19542,4444
2444,14119,10922,14977,11031,15636
14229,3248,1101,17445,13633,1052
8097,8956,3183,15343,10240,11693
10419,10196,14230,4339,1652,3766
10487,2703,14098,12777,4111,12199
17107,10255,18208,20811,5430,2539
16038,3817,4543,17819,16684,7925
16770,316,2831,398,16975,26
5363,5532,5797,9481,1506,4654
8896,1162,16960,15568,4092,10582
16084,1012,5647,14168,12557,12531
5052,17983,15219,5564,3350,421
10175,2877,18052,15810,7470,8805
9887,2065,20581,20245,3444,17620
13947,22394,7268,14049,15334,7525
10186,13767,19831,8788,9789,4578
14302,448,7937,19218,12080,9301
12871,679,19898,4836,15219,9589
21060,20743,1200,701,16827,20677
11443,3954,10359,20390,12900,18995
10600,16358,6191,19397,16932,1904
650,4048,11846,15941,13405,11786
11169,9824,17648,4968,1390,15141
3851,11049,9032,6929,924,21568
7961,17556,20654,10152,15543,18220
21101,7470,10725,10159,5979,1438
15727,22008,18211,15830,1932,16796
3452,6179,5231,22013,4135,17444
16188,12739,3860,220,13878,11874
13765,2860,1967,5141,14628,6475
10780,20642,3168,18808,6052,21714
14800,12007,13856,11091,12884,6127
9343,149,4113,9511,10065,7614
21989,7008,11397,13836,19469,8024
21789,4942,11385,5419,2045,609
12974,11048,2700,1952,12843,1322
2172,10670,20093,22026,14777,18907
2843,20852,5926,22376,810,3563
1182,21654,21959,11483,1723,2874
19802,22384,17550,264,13071,814
17103,16866,12714,1925,9179,4829
19298,400,5096,8574,13154,15574
20795,21205,1103,3226,12696,2630
19293,14015,21088,17218,12069,15979
9524,14510,12451,1002,17158,6675
7195,14930,17011,3109,10680,18111
7860,18989,5312,2955,7777,20758
20313,17564,7693,12181,8105,9772
18547,8026,9737,11485,13278,20656
120,3920,17481,18964,18939,10679
11389,20992,3399,1094,19464,10730
3225,674,16488,15845,3051,17180
20594,11628,11566,8736,19479,19932
15257,3985,19682,2976,10895,20976
21484,14800,19974,4891,17147,8690
3156,13938,9418,12342,7235,18716
792,20402,7167,6334,22203,7730
21685,4669,5160,17721,2606,11530
15317,3973,303,8084,17006,7995
2953,18719,3919,13501,11913,15712
19000,20506,10905,14073,14773,12360
5305,14859,15904,16406,1790,3450
14489,6707,14824,17018,22346,2991
3681,21629,18947,7774,14734,13399
16021,11941,20624,15091,20604,9759
20566,6050,21557,687,4255,7868
5476,13328,20911,8578,12901,19606
4975,4807,4111,20183,12368,5979
17866,13484,419,12641,3579,6057
19,3900,15318,22253,11655,6703
8304,13865,5657,10568,8139,19155
11831,15551,14889,11182,14535,16470
17380,16466,15425,1852,20903,5001
16638,12849,19263,7489,1863,3328
13491,8061,8331,9273,5945,14455
18126,14340,18976,215,16087,5335
19428,4560,7667,17165,9986,3040
19888,14116,12613,639,13157,2006
1930,8581,527,10155,17077,21887
16209,13739,6065,13137,6589,4870
20084,15774,13701,1599,4944,16172
7028,388,17788,5479,6991,15368
6466,5957,11960,19878,9950,9331
18310,1700,629,10743,13648,13998
5844,16516,18420,1800,15020,21036
15542,10081,1423,6311,21157,13002
21226,14088,18156,9801,15311,7865
8280,12764,7558,12919,14533,19825
16497,155,20339,11509,15469,12555
19421,351,13789,18692,20325,13316
18488,15829,1424,2567,6147,19309
3942,1813,21268,7107,3672,328
2186,3047,17669,4385,19490,9128
6163,9932,1171,2998,5678,21060
4036,2535,15931,5163,12461,10441
5342,3594,11981,7010,10927,19511
15423,11902,20779,21273,5412,476
13514,4009,1321,12269,987,5576
5126,12743,3869,7584,3942,14331
885,17136,7461,6723,22034,3540
5214,12495,5834,5106,6731,11111
10269,1051,5905,12743,18725,5111
14738,5465,2218,16796,6195,13363
15731,1360,21652,1206,6068,3977
9477,4913,14163,9425,17789,14297
14108,13363,18270,18215,5411,19197
15234,19046,15002,15921,14035,18477
15388,34,2764,15411,17198,14525
16446,600,2892,7924,19485,13110
20550,14214,15057,13319,2245,21641
3944,18500,2103,4199,142,21143
19902,20126,19278,538,4603,13362
15438,18054,1644,788,21539,20801
5326,151,8099,4251,10638,14135
4406,835,10285,18254,6822,17123
21506,21727,876,21304,4168,10625
2504,7790,7223,9358,18026,1129
1758,14200,522,18261,15877,268
17966,10097,3317,180,2559,17511
1898,16992,15859,2214,6340,2722
19046,20982,16797,19683,12236,6339
18093,11610,1462,16982,18125,5847
13275,16219,16295,1446,4622,3839
338,1240,17322,19197,18623,2555
12684,6488,11644,10233,1710,11881
19651,2158,9148,16418,22204,2420
21631,6258,18894,1177,13820,7360
3969,7709,11160,17677,22191,2514
14232,10886,9184,13133,4137,17451
13874,5361,2586,2862,10410,5995
11108,2586,13971,12349,9982,2937
15394,12599,5031,17395,9312,19867
5450,16777,6921,2979,15467,3691
10675,6444,9497,3155,21480,13284
6264,7749,12377,18955,12304,2291
17199,3552,19110,21791,12676,5008
11148,9969,2323,5833,7860,7382
7158,13855,10079,9240,13247,7365
247,12164,17101,15334,17830,7337
13641,13414,1922,3329,19942,14080
1719,22077,4040,20206,14151,6014
11957,11257,21070,2751,19549,10584
2221,18629,14135,12383,828,12296
11968,127,38,21868,918,495
15067,6920,17704,11082,14320,19949
15885,5789,20548,20077,10470,1327
5954,6684,14424,5426,11800,12413
6830,1710,15474,13321,4961,6783
14345,14058,126,3549,5549,18391
8094,12148,81,21036,9197,12830
3203,9083,14717,19228,1677,2777
4304,3048,12156,9699,17744,19046
18813,12118,7221,14070,13339,5836
3891,5960,19591,4531,2187,16984
18439,1704,3386,4896,3067,20745
2863,20996,14456,13841,20182,22187
9969,19335,14156,14976,12916,18638
9443,22049,22169,17244,5250,19947
14068,18780,6056,19622,20312,16148
612,7367,19451,20630,13127,18193
19856,22325,19234,12763,7083,10974
18280,16693,729,15594,10152,14760
8044,6962,10950,170,13347,2442
21781,17470,1408,16781,13365,19908
5277,11726,5422,2466,11030,4822
1279,20208,16583,2727,8244,5636
5624,11129,6708,20841,15942,16513
20662,16116,16743,4437,11539,19189
1021,1721,3629,2084,18636,11164
15756,11876,7634,2511,1745,20828
20257,9584,11241,9926,5834,11933
13212,13427,2852,18777,5299,8572
10601,4783,3167,10848,4945,2031
18752,10742,2675,2572,14643,196
2808,17168,18698,17765,708,1776
12795,8414,203,3182,4224,12669
18250,14367,11857,17059,17655,10701
7829,18638,15769,5379,22362,9020
320,20331,17092,723,9366,9191
8966,9561,14696,19144,16233,7951
11626,5853,8310,16858,9435,1593
6133,18940,19476,8688,4003,9534
15286,20924,4419,11754,1009,9726
3916,7674,3613,17449,10342,19957
21808,7870,884,2943,18530,10734
15828,9744,7135,19752,17973,5418
1538,7900,8816,2758,955,6284
20455,21990,19470,2269,17844,7258
11912,22142,11278,11042,8425,6307
2555,20051,5983,14230,3388,5565
13977,10403,750,5873,15165,11674
10494,18907,22108,11286,1461,3572
890,18467,21754,16527,20659,7063
22075,3611,12172,4329,5354,9072
9346,17235,5109,12823,20354,16150
3669,12809,14545,4429,877,2815
17667,20550,20720,13808,2338,5823
11315,13950,10014,16375,20676,22123
11458,9238,19084,12048,4060,20434
1248,16470,4240,9897,698,18927
3481,1829,2507,19070,11763,7466
12888,4230,239,4577,21746,14275
20061,7873,1099,17827,15294,11752
7535,6922,46,11938,17315,3407
8805,19327,17800,12177,7926,4807
8176,5220,20992,21509,20169,18575
12770,472,7913,8961,7320,1196
8572,17401,4375,7362,9582,9931
2646,5729,9126,22084,6645,13960
19390,936,13144,6563,15762,21793
19935,6657,17134,10256,8587,99
17386,13824,16178,7385,2089,1766
28,1535,6790,38,9124,7407
6414,17770,18598,13415,14581,4604
20853,19728,3961,19142,7778,19324
20467,10201,19593,3527,10984,2570
7540,2706,14450,9862,21278,6938
12681,18021,20354,3967,15280,2598
17174,7111,21623,11666,1687,19682
5546,274,10745,12297,6554,2297
5082,13351,10078,7726,19655,6924
5167,15680,4922,19778,1929,2605
9823,13908,18793,18345,9966,229
5282,3467,285,18796,9484,22094
2745,7391,13250,20066,18288,8941
9662,3846,4164,14652,5941,2999
16637,18649,4605,21161,3857,15782
9299,8385,19003,1975,10089,15891
18948,11062,9569,14546,1282,3181
12389,9799,2487,12856,14247,2668
3239,6015,9542,19877,550,7391
7099,8392,2125,19657,1410,7198
4963,12291,11695,8896,5994,3871
14674,3549,12534,20685,4181,9137
22354,18760,881,13464,20957,7567
9167,5708,16760,16927,234,20962
3539,7564,7921,5771,15748,8602
9475,21787,1078,22105,15931,18485
21396,2412,20063,21996,8073,14901
21236,3974,20542,19960,8142,8762
4933,14734,229,8001,410,2757
3650,4512,17563,8697,9682,19960
7619,14111,8827,18876,13395,13860
15011,2503,9854,16819,10273,13624
3315,847,12937,12126,18163,2534
8434,16062,1258,12614,2167,6565
15031,8012,6198,356,21548,19295
22162,20474,7106,15370,18087,8452
19379,12199,11489,15153,5003,980
