ind_tr,ind_pt,ind_ru,ind_fr,ind_it,ind_es
8114,21820,13727,12507,15575,20313
10174,15884,9008,15780,16364,1694
1878,990,20593,10293,12691,15850
22099,7362,11613,2813,18664,19991
335,6942,4525,16510,7124,10884
10358,8994,1731,18377,570,5741
2526,13888,21883,511,14047,19282
818,6459,8110,17863,5492,18435
20383,10026,16693,10476,19393,10790
130,9667,1401,5101,20002,11271
7572,22280,2216,13277,3136,3042
16024,9771,4730,9687,6287,677
10607,6194,21822,10613,2306,16286
4759,17912,18747,22141,19103,16276
19414,8322,13428,19251,4149,7636
6805,14445,10779,593,22276,9497
19585,6925,8219,20334,1629,4826
5420,3586,21980,8991,5198,13639
21699,7726,20745,19421,15789,5930
2116,16876,5643,4502,2293,13327
1895,14284,1971,17501,18383,3699
6241,18010,10533,22335,10477,16943
21859,2363,18313,5589,13022,699
274,20486,1979,472,7800,15517
13580,21443,2742,14952,17318,1094
835,7062,14460,17776,5982,7543
2456,7015,17485,8996,9914,7293
9889,20948,7206,20919,16790,16612
6287,4255,6098,9064,18042,2083
7251,2988,21868,4056,6054,6071
22089,290,1545,13812,15609,5015
16802,3939,21551,15398,15047,19190
12042,10563,4610,19371,16774,8383
20645,8864,3674,14959,1074,10369
14541,18461,5491,10177,11273,20209
3546,6158,12139,6037,2521,13014
9832,3372,21364,10979,6584,205
502,20895,12241,9673,4987,17974
5380,21292,2809,20530,15772,18293
986,13845,10350,1380,19897,5579
4664,364,11348,22258,11217,21913
10271,22247,22188,18618,18516,16330
13657,10284,22010,7770,21332,20433
15711,16084,1369,15175,2626,7067
15663,12373,19106,13755,15305,18713
22126,11027,12596,7516,20730,22353
14523,14181,13777,3366,20012,7451
8156,8242,8075,3373,4784,21368
12659,15341,19841,5713,7179,17944
4819,3424,12032,3333,14018,10469
19228,13801,3263,4945,10800,20179
7620,17195,20304,12970,13442,15700
12816,1520,5331,20478,11683,997
13005,20080,2588,3562,21741,21884
9600,16820,10287,17698,5109,20097
1110,12077,10456,9469,14263,5679
18585,17486,4128,12135,21882,999
21866,5314,9556,6031,2259,7205
12536,19850,17513,15994,13048,7660
12948,4468,6722,11516,4310,20983
14915,135,4158,19964,14100,9604
4047,19435,15163,17427,11262,678
13536,3110,4769,2184,10618,21691
11519,20807,14962,7451,6590,18056
16458,6274,11225,9634,5932,4817
16791,2862,539,19094,4234,4430
4663,19043,6712,16754,5733,11740
2506,10125,12617,7041,859,11434
20806,18971,2560,3663,19104,9767
20421,3777,17844,21113,822,6210
16454,13125,10037,8599,5006,13147
20255,19922,10678,3666,3735,14881
12306,22375,1934,19454,12503,3493
12897,6566,2335,16861,5399,17841
9235,1206,7605,8833,20022,6678
344,13980,9239,11584,9100,3537
9652,17422,4738,1977,17525,7624
2450,21875,15126,4899,9974,10356
14530,12687,15447,13061,13484,20501
9493,7394,4050,13225,9548,16760
6748,14650,10174,20644,5628,1835
15799,8582,13130,5556,1277,21034
8878,2854,10806,8943,20793,8906
19014,21514,9824,4626,6239,659
17921,21961,9343,21075,16487,3791
2583,11675,15810,15535,18534,2172
14018,2429,3243,2514,18375,10085
13983,6341,15710,20773,8061,7858
16583,10531,3100,19684,203,11867
13331,12822,21904,17237,15535,2703
2586,17579,7974,5385,5782,14471
3296,21526,9827,649,17976,14120
16312,17782,3772,14597,20917,1580
19503,3203,17191,16544,17075,10264
20156,199,8958,4873,3940,6884
5540,6193,22344,7023,9656,9739
17713,2327,21621,20971,11298,18967
12889,17630,11837,256,1713,21115
18630,8239,20015,21580,21108,18839
19360,12894,12996,7785,16543,20451
11220,14939,21677,21439,3221,20708
18234,10257,4676,15029,20411,15320
489,2577,20232,17855,2388,3758
21317,16922,10951,14305,17171,11885
17703,17332,13534,10018,21669,4593
7645,8160,16262,4433,5326,8020
9134,21748,2065,582,1351,8066
13907,14,17603,10763,2924,15653
6338,1465,1629,14282,14541,6417
4986,9556,14767,1189,3862,16256
5148,20227,3653,11402,10028,9608
2925,21380,15196,6251,6361,22076
5448,7979,10726,3434,12058,16977
10951,8144,12303,12077,15550,1048
16602,446,20294,16548,20535,19208
11663,13935,6971,16015,13672,6671
14002,542,19782,20508,5783,18357
15516,575,15836,18753,6874,8598
18459,2803,10501,8622,2833,5431
16372,2967,11544,2757,20259,4410
3096,4088,13661,3574,14266,6002
16700,2506,4186,13716,13827,10844
14678,12642,4122,11796,15102,12137
21121,101,13927,2836,18842,13451
14807,1229,22223,4504,8835,13551
20381,7915,10256,16150,18988,17416
9677,6320,2753,3232,15043,343
14808,14594,14288,20397,15377,14723
9899,7483,11595,110,13816,14545
5182,6598,2603,3255,2443,7004
18325,15349,11049,12445,1835,727
1062,3190,6571,19151,7735,11069
301,17553,14956,15312,2858,272
10486,10945,19543,2468,12432,9526
8147,10423,21130,792,897,11258
8995,8939,1855,3644,9316,8789
20139,9085,17335,17641,18867,20482
19903,17901,5068,16109,17194,6521
18048,13372,16268,10039,8369,8472
20409,10685,20028,11926,14652,5983
10171,21659,7421,20989,3712,21734
20340,6049,2463,12503,19604,12175
7557,11284,11405,19851,4425,8808
1792,16772,7805,9228,10766,6567
13643,95,20027,9233,6932,18240
7546,582,13508,312,20547,4356
2571,8458,16781,1866,10571,181
6645,18770,16424,14409,5950,15619
17480,7371,12968,7724,10166,7996
19747,16214,11909,7295,14960,19322
22258,19856,13900,14395,22354,20326
16275,13515,20756,20195,7131,11437
5002,6756,9387,18350,10449,18266
15849,18338,18086,3050,5098,1599
13862,10793,580,12264,14099,18001
13934,2491,15357,17499,16098,2771
276,488,6696,16676,19360,2302
12786,10339,11118,8847,6037,18553
3673,15471,9407,7301,21921,10731
19136,13486,8210,8398,13580,12258
21310,14122,6662,17092,17089,652
21603,4168,12910,14071,842,16394
17570,7530,16711,11110,960,11793
7883,14404,17916,11550,10419,4796
20667,20393,6841,18766,12217,9706
17209,13951,7411,17183,9772,514
3832,2130,3360,13423,8789,1326
19827,8613,4930,13235,14260,22320
15869,2810,5608,19028,6770,16009
11197,15910,789,13760,19174,8898
16326,14078,7344,7154,3033,2017
21070,10819,16109,21764,12326,19077
6783,14617,9956,22276,1953,11736
20534,21850,15410,13309,6132,7855
19318,13376,8442,1656,20184,20650
4155,7231,19279,4232,22198,21092
11747,5082,1805,15640,9562,21637
13401,15507,16553,8936,20103,11818
223,3962,10946,20789,5805,13186
8724,11363,3620,19475,10652,12173
6829,11794,10202,10977,13537,11460
17460,1858,7403,15063,4826,3269
4353,19167,16707,7227,19688,578
5422,21255,3583,13076,18003,4071
17892,1486,3872,5033,11302,5256
12154,17887,1883,10587,19622,4037
13193,13648,13751,4807,4615,21219
9564,20257,12006,17540,13285,19339
7590,4227,11990,8773,18084,12257
4714,11607,12367,21037,11014,490
16673,17325,18489,8293,16117,1952
6462,7237,17204,20234,3934,18605
8424,7850,9395,9933,3005,2148
19003,13113,14214,10520,10703,19622
16108,6639,20674,10715,2566,12403
8693,9118,2187,612,6612,3067
1358,2735,1505,9008,65,15084
17477,18188,18419,10460,9896,10207
19518,3067,18772,1487,28,9529
3054,16393,9262,13963,610,5588
1393,17009,12782,14629,13933,5474
13101,4709,14888,20514,472,5843
12255,11046,11804,12047,7678,14475
3762,14995,9707,14727,21777,2450
2695,15100,18836,1248,1857,3681
2314,17330,3949,12197,16873,11610
86,9245,11661,10144,4523,7417
9544,19896,11434,4892,2813,15816
3723,10430,7348,222,19095,9287
6585,8281,18736,18608,5616,16804
1001,3182,15446,21778,19888,575
14265,13763,18017,2233,14683,7228
9234,20872,12933,9356,2496,4765
9226,2657,19495,15962,17617,11604
17467,19138,14584,11362,10925,21098
14065,3981,3466,10010,19983,20514
6694,15773,436,8624,3718,14066
6970,1873,9925,22218,2883,16445
5442,10108,6807,13116,16480,11037
1500,8507,14547,18684,2757,1301
14608,2987,13208,9030,13859,15072
15624,22153,3359,20626,20766,2239
549,6941,12473,19516,17336,14303
10761,18420,7698,11015,5144,8970
10695,1740,12578,17684,17839,10010
12615,17476,18734,13232,6983,3926
794,12472,8459,16870,1044,228
1297,13241,12976,8866,8757,16478
8613,2041,21612,7697,8898,3755
10414,21064,3470,5554,4140,831
5473,11569,20379,8623,12088,4028
6968,14243,5880,19280,12430,21624
16993,6821,17160,2574,9379,5230
20437,14910,7079,17044,7654,12513
21715,4425,7925,3513,13855,10678
4382,20968,2534,6491,12627,20990
9793,10830,18755,10847,11981,12163
19145,17690,5897,6109,13050,11926
11192,1317,6821,15867,12522,22388
20092,5095,76,2475,7242,17588
1515,1550,3538,5167,21046,6453
16943,16646,18004,7051,7387,7731
18393,8396,10094,2660,14677,19434
15084,16599,8294,11489,9328,15129
552,21641,12762,6619,1854,17941
16609,12558,10179,11615,21900,11465
9045,12045,3624,5885,16737,13476
2035,18308,10177,6096,7936,20447
15399,10623,8057,12003,17557,1279
1177,8998,19701,5425,809,16246
17372,5927,1574,21082,3024,14087
2638,12186,17544,8868,13041,3349
11895,18509,7473,19548,17719,1434
14327,1947,14647,443,2147,6445
2307,926,7332,9374,19823,113
4659,4678,18239,1179,5496,19054
16921,17516,7897,15087,3211,3194
8669,20301,3817,3870,13371,9032
14687,13608,18367,4495,2928,21910
14797,16304,11801,12707,20058,4482
8761,597,9026,4154,8969,6420
19953,10579,9495,21234,13610,10623
13948,7268,1735,17153,20843,14315
6079,12434,18500,14850,1163,14469
7055,20454,3395,11989,5792,16176
17141,7448,19964,3508,13230,6824
5122,7711,2495,11149,4236,14607
11865,20477,2699,11412,4575,3722
5230,12264,10632,2886,13179,21019
5840,21326,19207,11708,13752,13276
7894,11443,14039,16874,13472,11730
5292,5246,3537,20776,545,732
21972,6086,9664,2999,19781,19102
12192,17881,20273,14214,13515,20414
18033,3104,13710,2145,1804,19400
647,11605,18219,17030,3938,17190
10577,13547,16157,3570,4079,10185
20498,2655,10432,21091,20735,5667
5747,10200,12628,20896,2847,19431
15572,6008,9226,19169,21954,902
19769,4374,21819,7912,4931,1169
7495,2264,21401,16434,17614,1255
13658,587,17554,11051,911,4176
1168,9575,6833,13007,9016,10596
6837,559,1706,16728,11477,7445
3740,6238,19948,19998,11631,15562
14304,6791,1277,9608,13152,20091
3482,6417,5121,10700,14801,16547
20240,12539,20204,7419,17262,12716
13576,13251,15793,7304,9119,17596
8221,21029,10975,3363,22018,8306
2448,7119,20502,18363,3105,9663
14514,927,20935,14687,7519,19463
16253,11450,7608,3688,2925,2109
1587,12926,3047,1442,15927,15043
5507,16038,10502,1262,16136,18594
9902,5608,17928,14424,1194,18083
7037,10282,19824,8745,9208,15464
14801,20869,13655,20074,12710,7097
22034,15607,6445,15019,1916,6060
6933,1328,16933,12034,20868,13042
12426,2406,14720,1833,513,18790
5131,10483,24,3106,847,5590
7328,8698,15010,7777,16360,4764
6627,17878,6358,1530,21857,14945
2443,102,13657,7539,8318,3992
4606,9803,14013,16005,15684,18573
19606,197,10823,9037,7624,5209
10089,1684,3564,12787,3421,3929
21875,14922,4325,18917,18068,14230
19373,7987,9092,12766,144,2193
11536,3517,10283,11271,4788,13054
1411,4577,5443,4188,22132,6773
21375,14198,21457,16864,7522,3984
20758,1435,21933,4113,8110,7304
252,10776,1393,7449,21292,5719
3277,13371,7226,11639,13968,13915
20281,9345,21886,9908,14787,1757
7651,7313,10342,1677,1864,14909
15032,3434,9570,14519,1070,18831
18458,18364,18444,16656,1705,340
7775,3907,21653,2542,20350,20169
7347,884,20315,9178,7446,589
20262,21388,13654,22040,1747,5317
11140,20124,9173,17490,6098,10052
20922,8409,12790,8275,5709,12848
3498,1375,16714,1368,4773,8158
15374,14401,14685,1512,20967,334
10034,17465,3139,14380,4711,5812
21637,11975,2566,9778,3837,17515
5888,6969,8443,10527,21619,10768
7932,13791,6085,12700,12571,3651
2427,12537,19402,2340,9060,16975
17414,18345,3660,15486,3043,5618
2611,20969,13707,19547,9672,12998
22373,7922,13184,10867,15976,15519
3446,185,12504,22155,16601,171
11267,21102,17729,5172,10428,2501
13476,13877,19168,7197,6642,11951
20147,17586,7874,9815,12594,2308
4399,17367,18184,1649,1388,12641
9088,3752,4480,8316,2563,21184
16663,21755,20895,3351,5548,4567
14118,2259,5215,12247,6671,13923
1508,17214,5307,11049,3542,17225
8103,21994,4662,21954,11028,12234
17537,3887,16396,1519,21877,17920
14102,15958,10623,7851,7629,4616
22193,17927,5330,5808,2921,9664
1759,17629,19848,10485,11974,15669
197,14275,842,1122,4920,14296
2991,10761,1194,2348,20672,13647
15137,4838,17977,17464,16781,13088
4109,18857,12416,2692,8595,6946
12827,18604,15702,8382,8451,17491
19633,11640,14458,21431,21007,10851
8203,20135,2147,13202,8404,21431
14472,21683,5035,3564,10637,7959
5432,10232,8731,13168,12542,6598
2256,4077,2746,22294,19163,17047
570,2977,5114,4977,12632,17812
18523,20884,3753,9145,14857,11882
5286,1914,15932,10925,8201,7672
14656,7158,1436,5856,14351,18077
21577,6111,3992,5094,13722,12551
22209,4270,10756,9880,20615,8006
6359,10558,2671,10921,16651,7974
1744,17085,2246,11072,470,17301
1721,1180,5545,16196,7662,20876
13081,18494,17745,11236,8043,18741
3131,16661,19711,665,16159,3461
9565,18017,18831,3307,3830,2200
372,4165,875,8259,6423,21565
20903,9188,8652,13840,16065,20429
730,7843,14336,8523,21124,14393
11486,4737,11166,5886,5975,11738
13022,14415,4710,17474,11863,13663
1342,22374,16311,8266,3932,20744
312,7956,13291,22307,16055,5953
22199,19090,3554,11491,10288,17231
12049,16212,19741,18012,4897,16251
7053,18961,15629,11197,9902,4137
9805,15161,9124,9022,396,20893
20945,4940,11583,16305,3781,8453
18652,7965,3107,13576,17297,2610
10774,2698,3641,11038,16453,17569
7536,13067,3916,6830,15032,2380
3092,10362,11555,12195,9338,381
21142,16712,14,8939,8320,14514
1424,19980,13022,10255,20722,2032
22085,16412,520,3920,15986,6032
3328,10570,2053,3137,13713,11698
2560,4886,6291,5905,20450,9097
15860,793,19358,10973,14690,2374
11704,18206,8828,7919,18029,16734
14024,6919,11531,1544,1754,8159
15463,12738,16983,13117,19916,17493
15404,8688,13269,10007,8327,7210
5425,7831,3250,9948,18196,12219
8490,1361,12029,17360,681,6159
16445,11783,5396,20558,2465,12250
14016,14108,5287,3049,3015,13225
8845,11419,19926,10626,7909,15382
16889,4897,16482,8059,21492,16405
20627,8210,8031,11449,3280,4029
13594,5987,19174,16283,2464,19263
20009,14486,21275,20849,3771,10305
11889,2603,20705,10494,3405,21216
19557,3496,13567,13184,1742,12626
1472,228,21705,951,21078,237
17589,5227,2327,6126,9176,921
1787,15025,13916,5086,14314,13974
4488,13636,18857,11686,14911,12328
16029,12949,8615,7670,17954,4996
6053,7234,8242,7989,2049,4718
10109,4013,22377,5399,5420,12827
4486,7071,4640,21219,1609,15318
660,15840,8618,2207,10129,10549
6454,14731,13586,12888,15116,12867
5181,18545,2713,4694,18447,6422
1020,18417,13652,17199,10226,1672
15356,4016,19135,15031,1226,12522
13779,17210,10572,18822,18102,7333
6353,10656,1693,1657,9260,13758
6234,20110,4324,9890,16417,11944
34,1286,14094,17032,19588,1620
15887,6717,16704,16591,9550,21457
2338,20081,16644,17665,861,22204
853,19100,16535,5943,18021,126
6527,5426,2900,17593,22260,3317
4408,14541,768,1899,2873,7570
20367,11555,1473,15928,3689,14001
16434,5252,20694,9527,7432,9384
3500,7066,6025,18826,4159,10579
19739,1090,21286,7053,19223,5639
6315,14458,5060,17248,5221,13897
19538,17341,6404,2230,11175,6193
3413,12172,652,20601,17765,1902
10692,20764,18486,7938,2926,1182
21460,20831,16099,8648,2723,6843
15385,18973,4194,10659,17468,15886
15938,17830,19852,12906,1104,13752
12860,11002,7823,3507,20762,18623
7632,13828,7917,3132,5015,16550
345,13961,17553,19789,21259,18446
15823,17088,17921,1338,3081,10943
3581,18289,9189,20635,22138,18893
16337,4069,20314,13737,20780,13318
17014,4355,12373,17594,18320,22026
7078,161,21587,2891,20905,19944
18653,3342,14842,13806,10291,17512
3273,11646,8737,11535,17463,20084
1546,58,1715,9036,4801,21653
1346,3631,4986,1263,16565,21337
21588,10587,5805,13919,19678,20810
6906,22357,5720,1907,10891,12432
21845,11396,13490,9032,600,15847
3261,16240,19291,10959,6358,5426
19065,13248,19644,11920,9776,5248
2239,16612,1469,22158,13865,8826
11785,4480,20059,8846,15423,18326
17323,8180,2917,3322,22176,10459
11791,5715,19067,1688,7546,10729
9252,4800,6281,18414,640,9728
14786,7552,9700,11634,7518,16365
20828,10280,9247,17042,6152,18221
6349,21492,16231,21906,7892,15830
15155,2986,17161,5071,12040,6468
4923,4276,7603,5761,21816,16401
20269,416,14884,6968,21381,7227
21621,304,14765,13422,18782,3489
9671,5618,21009,9807,17259,6015
13215,5725,14387,1081,9178,13287
8815,9365,22028,2342,10467,20871
11071,11273,18198,2617,2557,19765
3666,10785,18160,1349,3132,19242
21349,11669,22232,9492,20307,359
201,11114,3482,21993,9735,1283
15053,3267,20355,13817,8940,2493
16639,7886,14999,6369,18666,21289
22318,4231,14949,13592,1679,15090
3719,12921,11968,9997,10855,12739
19505,10549,8274,6167,9077,17560
7749,78,22209,8107,7781,13969
19165,21706,18811,16001,2308,22215
9139,19533,10573,15592,160,10668
9011,12785,1569,12665,4948,19225
18322,9550,4965,19295,15024,16384
11172,12247,12548,7987,19569,21191
11738,22352,18704,8666,9738,4710
13735,9865,14215,14704,17306,6651
15303,5919,9489,13814,5274,5771
8659,2274,15226,12925,5883,21146
1397,3185,15320,10218,1491,5135
18346,22147,3229,7636,11835,14599
12159,22154,9872,1043,16444,9468
3749,18327,15234,22024,22071,16908
1215,11377,21578,21854,14601,12991
20916,18997,5697,8950,4830,13705
289,6307,13747,9122,239,2871
3042,5002,2544,21946,18589,3429
9283,9668,540,4071,3612,4134
2831,8845,21690,13942,14437,13376
7104,18337,5564,20856,11140,17114
7218,9464,21714,8634,17022,929
2739,7591,6916,595,16225,459
9746,15101,5623,12368,13687,14271
493,13846,13768,22350,14284,8359
8949,4503,15190,1087,6398,3661
6110,12377,19058,18691,21772,1310
4091,4228,17982,20757,19354,14646
14468,13385,10395,10673,6875,14093
5928,5774,5893,18062,3976,12074
12147,2767,4515,4420,20105,5219
11649,12609,16699,21087,11318,13413
8600,11840,2004,1813,7372,16678
14416,19042,7597,17164,3855,19228
10555,3400,17224,13307,18270,1534
2133,8195,13542,5795,21564,4201
4410,12528,12060,374,13359,3761
5023,15255,7791,4633,2031,11188
5625,12550,3108,13107,3876,19866
2469,19041,8008,18185,19359,14752
22293,15218,10247,8799,17079,14227
21260,12947,12365,118,8884,14517
20470,7584,13230,28,8183,9055
12509,3194,10738,10367,20159,10295
5734,4545,22014,19864,16953,3500
17285,20368,3765,11335,17730,3459
6691,16926,1152,3531,7102,3482
21995,9356,9169,3430,7874,18726
11692,15312,5362,2977,9036,18615
18196,601,20886,898,17754,8342
21450,4138,18982,15034,21910,15154
8801,10560,18790,6888,490,12178
4062,269,6163,17510,5147,7033
12758,20011,15348,3578,16695,13130
20937,8997,1324,6474,6266,6198
9422,3715,4663,4898,12805,410
11349,6083,8862,4555,11842,935
1330,11414,15683,181,1427,18885
11745,8107,7741,13678,20463,16273
21219,5535,6432,8598,17518,22285
6143,5260,19658,6370,11510,10091
5485,13112,5301,13929,15691,13371
17561,6261,11935,1950,7559,14876
3470,5311,7476,2826,10175,15061
8198,6778,19413,1597,18513,17961
13563,21358,6604,20441,4303,6298
7674,7758,19657,7990,5129,2704
9110,7927,3387,2596,11871,1189
21943,917,16792,5488,1564,12349
19350,10169,14939,20225,13284,9824
15426,22118,8903,2884,8738,5309
15335,22215,1226,4099,19003,8338
2600,22131,12800,17946,12311,7148
11779,5703,16288,17276,19305,17368
20032,21069,20591,10859,3963,10357
11788,19235,19249,16439,16397,7913
8905,9052,8063,731,2265,9281
6910,19172,19143,412,16482,16323
8624,17350,6743,2928,452,22164
3887,21863,21676,15510,14457,9991
2713,8288,13782,3787,12106,4483
20086,20264,17042,17330,13276,19693
1536,3273,20835,20349,14983,11357
1547,2210,17816,10611,11388,21102
15985,18743,2782,17249,1808,8071
14385,15858,10075,12484,4851,16147
774,13263,11852,9887,12172,6216
22279,8600,20942,21977,15329,15111
21688,15360,2705,10128,17482,5809
19026,3928,21532,4118,8069,6570
20904,9664,11814,18861,10305,8330
15955,1292,22086,8042,17206,15833
13680,5829,9981,9397,1199,14557
15126,9123,8058,2484,237,16426
238,9953,18020,11314,21370,19549
4516,8231,18049,21398,20935,12603
19947,9098,9165,21336,9510,19498
